,customer_id,supplier_product_id,complete_description,supplier_customer_id,term,is_correct
1895,1a03d897-b146-4182-adfc-055f23aa6c1b,63d97cd63ea6f313a41a6c70,ADDERA D3 400UI GTS CT FR 10ML - NOVO,63db7c00cb6b004515fd7308,Addera d3 400 ui gts,1
1896,1a03d897-b146-4182-adfc-055f23aa6c1b,63d97ce83ea6f313a41a6f5b,ENGOV AFTER CITRUS FR 250ML,63db7c00cb6b004515fd7308,engov after citrus,1
1897,1a03d897-b146-4182-adfc-055f23aa6c1b,63d97ce13ea6f313a41a6e3c,ENGOV UP MELANCIA LT 269ML OR,63db7c00cb6b004515fd7308,engov up melancia,1
1898,1a03d897-b146-4182-adfc-055f23aa6c1b,63d97cdcc582ac4545890f11,BIOTONICO FONT ORIGINAL NV FR 12X400 ML,63db7c00cb6b004515fd7308,biotonico font original,1
1899,1a03d897-b146-4182-adfc-055f23aa6c1b,63d97cf3c582ac45458912d7,CORISTINA D PRO CP BL X 200 (50X4),63db7c00cb6b004515fd7308,Coristina d pro 200,1
1900,1a03d897-b146-4182-adfc-055f23aa6c1b,63d97cd63ea6f313a41a6c5e,BUSCOPAN COMPOSTO 10MG+250MG 20 CPR REV,63db7c00cb6b004515fd7308,buscopan comp hosp,1
1901,1a03d897-b146-4182-adfc-055f23aa6c1b,63d97ce8c582ac45458910ea,BIOTONICO FONTOURA MORANGO FR 400ML,63db7c00cb6b004515fd7308,biotonico,1
1902,0755381a-09e8-495c-b6f7-9bee51cec0c7,63d97ce53ea6f313a41a6ed3,ADDERA D3 50.000UI 4 CAPS. GEL.,63dc064ddfc2cc61ae4303c2,Addera 50000ui,1
1903,0755381a-09e8-495c-b6f7-9bee51cec0c7,63d97cd2c582ac4545890db1,BIOTONICO N SOL ORAL FR 400 ML,63dc064ddfc2cc61ae4303c2,Biotônico,1
1904,8de81c35-7ab4-4181-8ab4-acec7ff9ead0,63d97ce0c582ac4545890fbf,NEOSALDINA DRAG X 200 (50X4) - NOVO,63dc06556b1b955b9a2bc74d,Neosaldina hospitalar 50x4,1
1905,06564bdd-bc77-4c22-b9bd-74a0678febaa,63d97ce23ea6f313a41a6e4b,QUADRIDERM CREME 20G,63da5baa3ea6f313a41b989f,Quadriderm creme,1
1906,06564bdd-bc77-4c22-b9bd-74a0678febaa,63d97cf3c582ac45458912d7,CORISTINA D PRO CP BL X 200 (50X4),63da5baa3ea6f313a41b989f,Coristina d 50x4,1
1907,06564bdd-bc77-4c22-b9bd-74a0678febaa,63d97cd1c582ac4545890d8b,PREDSIM 5MG BLIST. 10 COMP.,63da5baa3ea6f313a41b989f,Predsim 5mg,1
1908,06564bdd-bc77-4c22-b9bd-74a0678febaa,63d97ceac582ac4545891154,PREDSIM 40MG CT BL 10 COMP,63da5baa3ea6f313a41b989f,Predsim 40mg,1
1909,06564bdd-bc77-4c22-b9bd-74a0678febaa,63d97cdcc582ac4545890f11,BIOTONICO FONT ORIGINAL NV FR 12X400 ML,63da5baa3ea6f313a41b989f,Biotonico Font original,1
1910,06564bdd-bc77-4c22-b9bd-74a0678febaa,651438efdd7f2940b1c066b5,ADDERA MAX CAL FR X 30 CPRV,63da5baa3ea6f313a41b989f,Addera max CAL,1
1911,06564bdd-bc77-4c22-b9bd-74a0678febaa,63d97ce8c582ac45458910f2,MERTHIOLATE SOL TOP CT FR 30 ML,63da5baa3ea6f313a41b989f,Merthiolate sol top,1
1912,06564bdd-bc77-4c22-b9bd-74a0678febaa,63d97cd8c582ac4545890e85,MERTHIOLATE LIQ SPR PET AMBAR 30ML,63da5baa3ea6f313a41b989f,Merthiolate liq spr,1
1913,06564bdd-bc77-4c22-b9bd-74a0678febaa,63d97cf3c582ac45458912e5,BUSCOPAN GOTAS 10MG/ML 20ML X 1,63da5baa3ea6f313a41b989f,Buscopan gotas 10 MG,1
1914,4fa1e2ae-2dea-4b77-b69c-d1df0c162030,63d97cf3c582ac45458912c0,DRAMIN B6 GOTAS 30ML X 1 - NOVO,63dc05fa6fe5ef46bf6bf7fc,dramim gotas,1
1915,4fa1e2ae-2dea-4b77-b69c-d1df0c162030,63d97ce7c582ac45458910ba,EPOCLER  SOL OR DISP 12 FLAC X 10 ML,63dc05fa6fe5ef46bf6bf7fc,epocler 12 flaconetes,1
1916,4fa1e2ae-2dea-4b77-b69c-d1df0c162030,63d97cee3ea6f313a41a7090,DRAMIN B6 30 CPR REVEST - NOVO,63dc05fa6fe5ef46bf6bf7fc,dramim b6 30cp,1
1917,4fa1e2ae-2dea-4b77-b69c-d1df0c162030,63d97cf3c582ac45458912c0,DRAMIN B6 GOTAS 30ML X 1 - NOVO,63dc05fa6fe5ef46bf6bf7fc,Dramin B6 Gotas 30Ml X 1 - Novo,1
1918,4fa1e2ae-2dea-4b77-b69c-d1df0c162030,63d97cee3ea6f313a41a7090,DRAMIN B6 30 CPR REVEST - NOVO,63dc05fa6fe5ef46bf6bf7fc,Dramin B6 30 Cpr Revest - Novo,1
1919,4fa1e2ae-2dea-4b77-b69c-d1df0c162030,63d97ce7c582ac45458910ba,EPOCLER  SOL OR DISP 12 FLAC X 10 ML,63dc05fa6fe5ef46bf6bf7fc,Epocler Sol Or Disp 12 Flac X 10 Ml,1
1920,6e4e31fa-fe8b-4498-b2af-8aa3e2aafb6b,63d97ce7c582ac45458910c2,ENGOV DISPLAY 25 ENV X 6 COMP,63dc069ab329fa2cae29b76d,Engov display 25 env x6 comp,1
1921,6e4e31fa-fe8b-4498-b2af-8aa3e2aafb6b,63d97cdbc582ac4545890ee5,VENALOT CREM DERM X 240ML F3 - NOVO,63dc069ab329fa2cae29b76d,Venalot,1
1922,6e4e31fa-fe8b-4498-b2af-8aa3e2aafb6b,63d97cd53ea6f313a41a6c35,BUSCOPAN COMPOSTO CPR REVEST X 20 - NOVO,63dc069ab329fa2cae29b76d,Buscopan composto cpr revest,1
1923,a245d851-730b-4d62-ac98-5fbde12957ff,63d97cf3c582ac45458912d7,CORISTINA D PRO CP BL X 200 (50X4),63dc05dd748506797a3b3fa3,Coristina,1
1924,a245d851-730b-4d62-ac98-5fbde12957ff,63d97cd2c582ac4545890dad,ENGOV AFTER TANGERINA FR 250ML,63dc05dd748506797a3b3fa3,Engov After Tangerina,1
1925,a245d851-730b-4d62-ac98-5fbde12957ff,63d97ceb3ea6f313a41a6fd9,EPOCLER SOL OR DISP 60 FLAC X 10 ML,63dc05dd748506797a3b3fa3,Epocler flc sol 60,1
1926,b8633101-4104-44af-8d9e-c90c3c895f5d,63d97cd63ea6f313a41a6c5e,BUSCOPAN COMPOSTO 10MG+250MG 20 CPR REV,63da6a926202dc5b7feb6aae,Buscopan composto cpr,1
1927,7a2b7bd4-3e96-4674-8833-4955f1f8a945,63d97cd53ea6f313a41a6c35,BUSCOPAN COMPOSTO CPR REVEST X 20 - NOVO,63da7c1334da7f3ed8a7a6c3,Buscopan composto comprimidos,1
1928,8266780b-bea7-464c-9b1c-24b1bedf0557,63d97cdcc582ac4545890f2b,NENE-DENT GEL 10G X 1 - NOVO,63da57003ea6f313a41b8f51,nene dente gel,1
1929,8266780b-bea7-464c-9b1c-24b1bedf0557,63d97cd2c582ac4545890db3,EPOCLER LIQ FLAC 6X10ML,63da57003ea6f313a41b8f51,epocler 10 flaconetes,1
1930,8266780b-bea7-464c-9b1c-24b1bedf0557,63d97ce9c582ac454589110a,LACTO PURGA DISPLAY 25 BL X 6 COMP REV,63da57003ea6f313a41b8f51,lacto-purga 25/6,1
1931,8266780b-bea7-464c-9b1c-24b1bedf0557,63d97cec3ea6f313a41a7009,ADDERA CAL 2.000UI FR 30 CPRV,63da57003ea6f313a41b8f51,addera 2.000ui,1
1932,8266780b-bea7-464c-9b1c-24b1bedf0557,63d99aa73ea6f313a41a839e,ALIVIUM COMP. 400MG CT. 1BL X 10,63da57003ea6f313a41b8f51,alivium comp. 60mg,1
1933,8266780b-bea7-464c-9b1c-24b1bedf0557,66031af8e963de2dfef5393a,DESCON SOL GOTAS FR X 20ML,63da57003ea6f313a41b8f51,descongex gotas,1
1934,8266780b-bea7-464c-9b1c-24b1bedf0557,63d97ce0c582ac4545890fad,CORISTINA D PRO CP CT BL X 8,63da57003ea6f313a41b8f51,coristina D com 8 comp.,1
1935,8266780b-bea7-464c-9b1c-24b1bedf0557,63d97cdfc582ac4545890f8a,ALIVIUM GOTAS 20ML 100MG/ML,63da57003ea6f313a41b8f51,alivium 200ml gotas,1
1936,4322a09c-bddb-4403-9e26-63dbeedce457,66031af8e963de2dfef5393a,DESCON SOL GOTAS FR X 20ML,63dc0753dfc2cc61ae433525,Descon gotas,5
1937,4322a09c-bddb-4403-9e26-63dbeedce457,63d97cf3c582ac45458912d7,CORISTINA D PRO CP BL X 200 (50X4),63dc0753dfc2cc61ae433525,Coristina d pro display,1
1938,4322a09c-bddb-4403-9e26-63dbeedce457,64a70f44c7f2cb29f29d449c,DESCON XPE CT FR X 120 ML,63dc0753dfc2cc61ae433525,Descon xpe,6
1939,4322a09c-bddb-4403-9e26-63dbeedce457,66031c26e963de2dfef539ed,DESCON CT BL X 12 CPRV LIB PROL,63dc0753dfc2cc61ae433525,Descon cp,4
1940,4322a09c-bddb-4403-9e26-63dbeedce457,63d97cf0c582ac4545891258,NEOSALDINA DRAG X 240 - NOVO,63dc0753dfc2cc61ae433525,Neosaldina,1
1941,4322a09c-bddb-4403-9e26-63dbeedce457,66031af8e963de2dfef5393a,DESCON SOL GOTAS FR X 20ML,63dc0753dfc2cc61ae433525,Descon sol gotas,1
1942,4322a09c-bddb-4403-9e26-63dbeedce457,64c007cce4331750da540fed,BUCLINA 25MG TABCA BL2X15 M24 BR-NOVO,63dc0753dfc2cc61ae433525,Buclina novo,2
1943,4322a09c-bddb-4403-9e26-63dbeedce457,63d97cf03ea6f313a41a70ca,BUCLINA 25MG TABCA BL2X15 M24 BR,63dc0753dfc2cc61ae433525,Buclina,1
1944,bc2de9c2-4927-4316-8495-b897c041c837,63d97ce8c582ac45458910ec,DORIL ENXAQUECA BL 25X4,63da8c6d34da7f3ed8a7fd44,Doril enxaqueca bl 25x4,1
1945,bc2de9c2-4927-4316-8495-b897c041c837,63d97cdc3ea6f313a41a6d62,NEOSALDINA DRAG X 30 - NOVO,63da8c6d34da7f3ed8a7fd44,Neosaldina Drag X 30 Novo,1
1946,bc2de9c2-4927-4316-8495-b897c041c837,63d97cdc3ea6f313a41a6d62,NEOSALDINA DRAG X 30 - NOVO,63da8c6d34da7f3ed8a7fd44,Neosaldina Drag X 30,1
1947,bc2de9c2-4927-4316-8495-b897c041c837,63d97cdc3ea6f313a41a6d62,NEOSALDINA DRAG X 30 - NOVO,63da8c6d34da7f3ed8a7fd44,Neosaldina Drag X 20 - Novo,1
1948,bc2de9c2-4927-4316-8495-b897c041c837,63d97cf1c582ac4545891276,ENGOV UP MORANGO E KIWI LATA 269ML OR,63da8c6d34da7f3ed8a7fd44,Engov Up Melancia Lt 269Ml,2
1949,bc2de9c2-4927-4316-8495-b897c041c837,63d97cd23ea6f313a41a6bc3,ESTOMAZIL ABACAXI PO EF ENV 12X50,63da8c6d34da7f3ed8a7fd44,Estomazil Abacaxi Po Ef Env 12X50,2
1950,bc2de9c2-4927-4316-8495-b897c041c837,63d97ceb3ea6f313a41a6fe1,DORIL DISPLAY 25 BL X 6 COMP,63da8c6d34da7f3ed8a7fd44,Doril Display Bl X 6 Comp,1
1951,bc2de9c2-4927-4316-8495-b897c041c837,63d97ceb3ea6f313a41a6fe1,DORIL DISPLAY 25 BL X 6 COMP,63da8c6d34da7f3ed8a7fd44,Doril Display 25 Bl X 6 Comp,3
1952,bc2de9c2-4927-4316-8495-b897c041c837,63d97ceec582ac4545891204,NEOSALDINA DRAG X 20 - NOVO,63da8c6d34da7f3ed8a7fd44,Neosaldina 20,1
1953,bc2de9c2-4927-4316-8495-b897c041c837,63d97cd23ea6f313a41a6bc3,ESTOMAZIL ABACAXI PO EF ENV 12X50,63da8c6d34da7f3ed8a7fd44,Estomazil pó ef,1
1954,bc2de9c2-4927-4316-8495-b897c041c837,63d97ce0c582ac4545890fbf,NEOSALDINA DRAG X 200 (50X4) - NOVO,63da8c6d34da7f3ed8a7fd44,Neosaldina 50x4 novo,1
1955,bc2de9c2-4927-4316-8495-b897c041c837,63d97cf23ea6f313a41a7138,NEOSALDINA DRAG X 200 (50X4),63da8c6d34da7f3ed8a7fd44,Neosaldina Drag X 200 (50X4),1
1956,bc2de9c2-4927-4316-8495-b897c041c837,63d97ce13ea6f313a41a6e1f,ALEKTOS 20MG CPR BL X 20,63da8c6d34da7f3ed8a7fd44,Alektos 20mg Cp Bl,2
1957,bc2de9c2-4927-4316-8495-b897c041c837,63d97cf23ea6f313a41a714a,EPAREMA FLAC TR 10ML X 12 - NOVO,63da8c6d34da7f3ed8a7fd44,Eparema Flac Tr 10Ml X 12,1
1958,bc2de9c2-4927-4316-8495-b897c041c837,63d97ce8c582ac45458910ec,DORIL ENXAQUECA BL 25X4,63da8c6d34da7f3ed8a7fd44,Doril Enxaqueca Bl 25X4,2
1959,bc2de9c2-4927-4316-8495-b897c041c837,63d97ce13ea6f313a41a6e1f,ALEKTOS 20MG CPR BL X 20,63da8c6d34da7f3ed8a7fd44,alektos 20mg cp bl,2
1960,bc2de9c2-4927-4316-8495-b897c041c837,63d97cd7c582ac4545890e58,ESTOMAZIL ABACAXI PO EF CT ENV 6X5G,63da8c6d34da7f3ed8a7fd44,Estomazil Abacaxi Po Ef Env,2
1961,bc2de9c2-4927-4316-8495-b897c041c837,63d97ceec582ac4545891204,NEOSALDINA DRAG X 20 - NOVO,63da8c6d34da7f3ed8a7fd44,Neosaldina Drag X 20 Novo,1
1962,bc2de9c2-4927-4316-8495-b897c041c837,63d97cebc582ac4545891178,BUSCOFEM 10 CAP GEL MOLE 400MG - NOVO,63da8c6d34da7f3ed8a7fd44,Buscofem 10 Cap Gel Mole 400Mg,2
1963,bc2de9c2-4927-4316-8495-b897c041c837,63d97cf03ea6f313a41a70d4,BUSCOPAN DRAG 10MG X 20 - NOVO,63da8c6d34da7f3ed8a7fd44,Buscopan Drag 10Mg X 20 Novo,1
1964,bc2de9c2-4927-4316-8495-b897c041c837,63d97cdc3ea6f313a41a6d62,NEOSALDINA DRAG X 30 - NOVO,63da8c6d34da7f3ed8a7fd44,Neosaldina 30,1
1965,bc2de9c2-4927-4316-8495-b897c041c837,63d97ce8c582ac45458910ec,DORIL ENXAQUECA BL 25X4,63da8c6d34da7f3ed8a7fd44,Doril Enxaqueca Bl,2
1966,bc2de9c2-4927-4316-8495-b897c041c837,63d97ceec582ac4545891204,NEOSALDINA DRAG X 20 - NOVO,63da8c6d34da7f3ed8a7fd44,Neosaldina Drag X 30,1
1967,bc2de9c2-4927-4316-8495-b897c041c837,63d97ce13ea6f313a41a6e3c,ENGOV UP MELANCIA LT 269ML OR,63da8c6d34da7f3ed8a7fd44,Engov up,1
1968,bc2de9c2-4927-4316-8495-b897c041c837,63d97ce13ea6f313a41a6e1f,ALEKTOS 20MG CPR BL X 20,63da8c6d34da7f3ed8a7fd44,Alektos 10,1
1969,bc2de9c2-4927-4316-8495-b897c041c837,63d97cf4c582ac4545891307,PEPSAMAR 230MG TAB 5BL C/ 10CPR,63da8c6d34da7f3ed8a7fd44,Pepsamar 230,1
1970,bc2de9c2-4927-4316-8495-b897c041c837,63d97cf23ea6f313a41a714a,EPAREMA FLAC TR 10ML X 12 - NOVO,63da8c6d34da7f3ed8a7fd44,Eparema flac 12x10,1
1971,bc2de9c2-4927-4316-8495-b897c041c837,63d97ceec582ac4545891204,NEOSALDINA DRAG X 20 - NOVO,63da8c6d34da7f3ed8a7fd44,Neosaldina Drag X 20,1
1972,bc2de9c2-4927-4316-8495-b897c041c837,63d97cebc582ac4545891178,BUSCOFEM 10 CAP GEL MOLE 400MG - NOVO,63da8c6d34da7f3ed8a7fd44,Buscofem 10 Cap Gel Mole 400Mg - Novo,1
1973,bc2de9c2-4927-4316-8495-b897c041c837,63d97cf03ea6f313a41a70d4,BUSCOPAN DRAG 10MG X 20 - NOVO,63da8c6d34da7f3ed8a7fd44,Buscopan Drag 10Mg X 20 - Novo,1
1974,bc2de9c2-4927-4316-8495-b897c041c837,63d97ce13ea6f313a41a6e38,ENGOV UP ORIGINAL LATA 269ML OR,63da8c6d34da7f3ed8a7fd44,Engov Up Melancia Lt 269Ml,2
1975,bc2de9c2-4927-4316-8495-b897c041c837,63d97ce0c582ac4545890fbf,NEOSALDINA DRAG X 200 (50X4) - NOVO,63da8c6d34da7f3ed8a7fd44,Neosaldina Drag X 200 (50X4) - Novo,1
1976,bc2de9c2-4927-4316-8495-b897c041c837,63d97cdc3ea6f313a41a6d62,NEOSALDINA DRAG X 30 - NOVO,63da8c6d34da7f3ed8a7fd44,Neosaldina Drag X 20,1
1977,bc2de9c2-4927-4316-8495-b897c041c837,63d97cebc582ac4545891178,BUSCOFEM 10 CAP GEL MOLE 400MG - NOVO,63da8c6d34da7f3ed8a7fd44,Buscofem 10 cap gel,1
1978,bc2de9c2-4927-4316-8495-b897c041c837,63d97cf03ea6f313a41a70d4,BUSCOPAN DRAG 10MG X 20 - NOVO,63da8c6d34da7f3ed8a7fd44,Buscopan,1
1979,bc2de9c2-4927-4316-8495-b897c041c837,63d97ceec582ac4545891204,NEOSALDINA DRAG X 20 - NOVO,63da8c6d34da7f3ed8a7fd44,Neosaldina Drag X 30 - Novo,1
1980,bc2de9c2-4927-4316-8495-b897c041c837,63d97ce0c582ac4545890fbf,NEOSALDINA DRAG X 200 (50X4) - NOVO,63da8c6d34da7f3ed8a7fd44,Neosaldina Drag X 200 Novo,1
1981,bc2de9c2-4927-4316-8495-b897c041c837,63d97cf23ea6f313a41a714a,EPAREMA FLAC TR 10ML X 12 - NOVO,63da8c6d34da7f3ed8a7fd44,Eparema Flac Tr 10Ml X 12 Novo,1
1982,bc2de9c2-4927-4316-8495-b897c041c837,63d97cebc582ac4545891178,BUSCOFEM 10 CAP GEL MOLE 400MG - NOVO,63da8c6d34da7f3ed8a7fd44,Buscofem 10 Cap Gel Mole 400Mg Novo,1
1983,bc2de9c2-4927-4316-8495-b897c041c837,63d97cf03ea6f313a41a70d4,BUSCOPAN DRAG 10MG X 20 - NOVO,63da8c6d34da7f3ed8a7fd44,Buscopan Drag 10Mg X 20,2
1984,bc2de9c2-4927-4316-8495-b897c041c837,63d97ceb3ea6f313a41a6fe1,DORIL DISPLAY 25 BL X 6 COMP,63da8c6d34da7f3ed8a7fd44,Doril display,1
1985,bc2de9c2-4927-4316-8495-b897c041c837,63d97cf4c582ac4545891307,PEPSAMAR 230MG TAB 5BL C/ 10CPR,63da8c6d34da7f3ed8a7fd44,Pepsamar display,1
1986,bc2de9c2-4927-4316-8495-b897c041c837,63d97cf4c582ac4545891307,PEPSAMAR 230MG TAB 5BL C/ 10CPR,63da8c6d34da7f3ed8a7fd44,Pepsamar,1
1987,bc2de9c2-4927-4316-8495-b897c041c837,63d97ce0c582ac4545890fbf,NEOSALDINA DRAG X 200 (50X4) - NOVO,63da8c6d34da7f3ed8a7fd44,Neosaldina Drag X 200 (50X4),1
1988,bc2de9c2-4927-4316-8495-b897c041c837,63d97cf23ea6f313a41a714a,EPAREMA FLAC TR 10ML X 12 - NOVO,63da8c6d34da7f3ed8a7fd44,Eparema Flac Tr 10Ml X 12 - Novo,1
1989,bc2de9c2-4927-4316-8495-b897c041c837,63d97cdac582ac4545890ebd,EPAREMA FLAC TR 10ML X 60,63da8c6d34da7f3ed8a7fd44,Eparema Flac Tr 10Ml X 12,1
1990,fe577ab8-a86f-4d17-b9e3-6a1e270419ef,63d97cd53ea6f313a41a6c35,BUSCOPAN COMPOSTO CPR REVEST X 20 - NOVO,63dc0628dfc2cc61ae42fdb4,Buscopan composto cpr,1
1991,fe577ab8-a86f-4d17-b9e3-6a1e270419ef,63d97cd53ea6f313a41a6c35,BUSCOPAN COMPOSTO CPR REVEST X 20 - NOVO,63dc0628dfc2cc61ae42fdb4,Buscopan Composto CPR,1
1992,fe577ab8-a86f-4d17-b9e3-6a1e270419ef,63d97cd63ea6f313a41a6c5e,BUSCOPAN COMPOSTO 10MG+250MG 20 CPR REV,63dc0628dfc2cc61ae42fdb4,Buscopan composto cpr,1
1993,3870ffe2-26a9-4ded-b8cb-127573d8e218,63d97ceb3ea6f313a41a6fdd,BENEGRIP 500MG COMP REV BL 2X10,63dc074edfc2cc61ae433405,Benegrip 500mg comp rev bl 2x10,1
1994,3870ffe2-26a9-4ded-b8cb-127573d8e218,63d97ceb3ea6f313a41a6fe3,BENEGRIP MULTI DIA DISPLAY 25X4,63dc074edfc2cc61ae433405,Benegrip display 25x6,1
1995,3870ffe2-26a9-4ded-b8cb-127573d8e218,63d97cd1c582ac4545890da0,BENEGRIP DISPLAY 25 BL X 6 COMP REV,63dc074edfc2cc61ae433405,Benegrip display 25x6 revest,2
1996,1949c28c-61ea-4114-a46b-e68caaaf3243,63d99a03c582ac454589162a,LISADOR DIP 1G CT BL 10 COMP,63dc06846fe5ef46bf6c0bf9,Lisador,1
1997,992091c3-59ad-406e-8f4e-a91fc65dd67e,63d97ce93ea6f313a41a6f7b,GASTROL PASTILHA 200,63da56893ea6f313a41b8e6f,Gatrol 200,1
1998,992091c3-59ad-406e-8f4e-a91fc65dd67e,63d97cebc582ac4545891178,BUSCOFEM 10 CAP GEL MOLE 400MG - NOVO,63da56893ea6f313a41b8e6f,Buscofem 400mg,1
1999,992091c3-59ad-406e-8f4e-a91fc65dd67e,63d97cf33ea6f313a41a716b,LACTO PURGA 5 MG COM REV CT X 12,63da56893ea6f313a41b8e6f,Lacta purga com 12,1
2000,992091c3-59ad-406e-8f4e-a91fc65dd67e,63d97cd53ea6f313a41a6c35,BUSCOPAN COMPOSTO CPR REVEST X 20 - NOVO,63da56893ea6f313a41b8e6f,Buscopan composto cpr revest,1
2001,992091c3-59ad-406e-8f4e-a91fc65dd67e,63d97ce7c582ac45458910c2,ENGOV DISPLAY 25 ENV X 6 COMP,63da56893ea6f313a41b8e6f,Engov display 25 env x6,1
2002,bd88a0d4-6921-4a24-b297-cd78e5ad958a,63d97cf13ea6f313a41a7114,HEXOMEDINE 50MG/+ SOL BT1 M15 BR - NOVO,63dc06d6748506797a3b6a95,Hexomedine 50Mg,1
2003,bd88a0d4-6921-4a24-b297-cd78e5ad958a,63d97cf03ea6f313a41a70d4,BUSCOPAN DRAG 10MG X 20 - NOVO,63dc06d6748506797a3b6a95,Buscopan Drag 10Mg X 20 - Novo,1
2004,bd88a0d4-6921-4a24-b297-cd78e5ad958a,63d97cf13ea6f313a41a7114,HEXOMEDINE 50MG/+ SOL BT1 M15 BR - NOVO,63dc06d6748506797a3b6a95,Hexomedine 50Mg/+ Sol Bt1 M15 Br - Novo,1
2005,bd88a0d4-6921-4a24-b297-cd78e5ad958a,63d97cee3ea6f313a41a7090,DRAMIN B6 30 CPR REVEST - NOVO,63dc06d6748506797a3b6a95,Dramin b6 30 comprimidos revestidos,1
2006,97d01d77-bc3d-41c9-88fb-37345d99e96b,63d97cd1c582ac4545890da0,BENEGRIP DISPLAY 25 BL X 6 COMP REV,63dc05ea6b1b955b9a2bb660,BENEGRIP display,1
2007,97d01d77-bc3d-41c9-88fb-37345d99e96b,63d97cebc582ac4545891178,BUSCOFEM 10 CAP GEL MOLE 400MG - NOVO,63dc05ea6b1b955b9a2bb660,Buscofem cx 10,1
2008,97d01d77-bc3d-41c9-88fb-37345d99e96b,63d97ceb3ea6f313a41a6fd9,EPOCLER SOL OR DISP 60 FLAC X 10 ML,63dc05ea6b1b955b9a2bb660,epocler display,1
2009,97d01d77-bc3d-41c9-88fb-37345d99e96b,63d97cf03ea6f313a41a70d4,BUSCOPAN DRAG 10MG X 20 - NOVO,63dc05ea6b1b955b9a2bb660,Buscopan,2
2010,97d01d77-bc3d-41c9-88fb-37345d99e96b,63d97ce83ea6f313a41a6f4b,APRACUR DISPLAY 25X6 COMP REV,63dc05ea6b1b955b9a2bb660,Apracur,1
2011,97d01d77-bc3d-41c9-88fb-37345d99e96b,63d97cee3ea6f313a41a7090,DRAMIN B6 30 CPR REVEST - NOVO,63dc05ea6b1b955b9a2bb660,Dramin b6,1
2012,97d01d77-bc3d-41c9-88fb-37345d99e96b,63d97cd5c582ac4545890e24,BUSCOFEM 56 CAP GEL MOLE 400MG - NOVO,63dc05ea6b1b955b9a2bb660,Buscofem display,1
2013,97d01d77-bc3d-41c9-88fb-37345d99e96b,63d97cd53ea6f313a41a6c31,BUSCODUO CPR REVEST 500MG X 20 - NOVO,63dc05ea6b1b955b9a2bb660,buscoduo,1
2014,97d01d77-bc3d-41c9-88fb-37345d99e96b,63d97ce7c582ac45458910ca,MAXSULID 400MG CT 10 COMP,63dc05ea6b1b955b9a2bb660,maxsulid,1
2015,97d01d77-bc3d-41c9-88fb-37345d99e96b,63d97cd23ea6f313a41a6bb1,BENEGRIP MULTI SOLU OR FR 240ML,63dc05ea6b1b955b9a2bb660,benegripe mult sol or,1
2016,a21b43c1-2f72-4574-b05d-0dbf8c5adb45,63d97cd63ea6f313a41a6c5e,BUSCOPAN COMPOSTO 10MG+250MG 20 CPR REV,63da55fdc582ac45458a27ea,Buscopan composto cpr,2
2017,a21b43c1-2f72-4574-b05d-0dbf8c5adb45,63d97cf13ea6f313a41a70f8,BUSCOPAN COMPOSTO DISP 120CPRV (30X4),63da55fdc582ac45458a27ea,Buscopan composto disp,1
2018,a21b43c1-2f72-4574-b05d-0dbf8c5adb45,63d97cf03ea6f313a41a70ca,BUCLINA 25MG TABCA BL2X15 M24 BR,63da55fdc582ac45458a27ea,Buclina,1
2019,a21b43c1-2f72-4574-b05d-0dbf8c5adb45,63d97ce93ea6f313a41a6f89,GASTROL PASTILHA 20,63da55fdc582ac45458a27ea,Gastrol pastilha,1
2020,a21b43c1-2f72-4574-b05d-0dbf8c5adb45,63d97cedc582ac45458911e2,NENE-DENT GOTAS 10ML - NOVO,63da55fdc582ac45458a27ea,Nenê dent,1
2021,f5384a53-70b6-4a85-8eed-69cce095bffa,63d97cd53ea6f313a41a6c35,BUSCOPAN COMPOSTO CPR REVEST X 20 - NOVO,63da8d2f8508216b18ed7ddc,Buscopan composto cpr,1
2022,751921c4-8e26-40e1-aaf5-015a8161bb08,63d97ce0c582ac4545890fbf,NEOSALDINA DRAG X 200 (50X4) - NOVO,63da58dd3ea6f313a41b931f,Neosaldina 50x4 novo,1
2023,751921c4-8e26-40e1-aaf5-015a8161bb08,63d97cd53ea6f313a41a6c35,BUSCOPAN COMPOSTO CPR REVEST X 20 - NOVO,63da58dd3ea6f313a41b931f,Buscopan composto 20cpr novo,1
2024,369cd7ef-cbd0-40f3-b126-464977ceeabf,63d97cd1c582ac4545890d8b,PREDSIM 5MG BLIST. 10 COMP.,63dc07036fe5ef46bf6c2174,Predsim 5 mg,1
2025,369cd7ef-cbd0-40f3-b126-464977ceeabf,63d97cd1c582ac4545890da0,BENEGRIP DISPLAY 25 BL X 6 COMP REV,63dc07036fe5ef46bf6c2174,Benegrip display,2
2026,369cd7ef-cbd0-40f3-b126-464977ceeabf,63d97cd1c582ac4545890d97,PREDSIM SOLUÇÃO FR. 60ML,63dc07036fe5ef46bf6c2174,Predsim 60 ml,1
2027,406b4fbb-c115-4409-8ac2-d6a2124870c4,63d97cd63ea6f313a41a6c5e,BUSCOPAN COMPOSTO 10MG+250MG 20 CPR REV,63da717fb38daa74ef43b9b1,Buscopan composto 10mg+250mg,1
2028,406b4fbb-c115-4409-8ac2-d6a2124870c4,63d97cee3ea6f313a41a7090,DRAMIN B6 30 CPR REVEST - NOVO,63da717fb38daa74ef43b9b1,Dramin B6 30 revest novo,1
